datetime,open,high,low,close,volume
2026-02-14 19:00:00+00:00,31.001,31.118,30.919,31.109,16249.26
2026-02-14 19:15:00+00:00,31.109,31.125,30.982,31.117,10587.48
2026-02-14 19:30:00+00:00,31.116,31.368,31.094,31.344,55764.5
2026-02-14 19:45:00+00:00,31.343,31.5,31.32,31.445,99323.94
2026-02-14 20:00:00+00:00,31.461,31.565,31.352,31.427,52351.39
2026-02-14 20:15:00+00:00,31.424,31.729,31.424,31.594,86396.5
2026-02-14 20:30:00+00:00,31.595,31.741,31.578,31.68,25363.53
2026-02-14 20:45:00+00:00,31.677,31.786,31.651,31.754,24669.31
2026-02-14 21:00:00+00:00,31.76,31.86,31.734,31.777,44667.52
2026-02-14 21:15:00+00:00,31.777,31.782,31.598,31.622,55601.18
2026-02-14 21:30:00+00:00,31.622,31.671,31.415,31.64,42534.4
2026-02-14 21:45:00+00:00,31.647,31.689,31.572,31.603,19306.4
2026-02-14 22:00:00+00:00,31.599,31.653,31.488,31.63,21410.58
2026-02-14 22:15:00+00:00,31.629,31.73,31.542,31.579,27067.44
2026-02-14 22:30:00+00:00,31.579,31.745,31.527,31.679,27834.23
2026-02-14 22:45:00+00:00,31.684,31.732,31.589,31.589,31282.24
2026-02-14 23:00:00+00:00,31.595,31.789,31.542,31.783,22316.2
2026-02-14 23:15:00+00:00,31.776,31.79,31.562,31.577,17342.32
2026-02-14 23:30:00+00:00,31.576,31.809,31.511,31.782,32086.54
2026-02-14 23:45:00+00:00,31.778,31.946,31.738,31.837,135231.52
2026-02-15 00:00:00+00:00,31.836,31.863,31.705,31.715,76519.67
2026-02-15 00:15:00+00:00,31.718,31.891,31.656,31.742,58569.03
2026-02-15 00:30:00+00:00,31.742,31.943,31.691,31.875,81098.04
2026-02-15 00:45:00+00:00,31.873,31.955,31.827,31.912,43911.86
2026-02-15 01:00:00+00:00,31.912,32.0,31.889,31.997,34979.73
2026-02-15 01:15:00+00:00,31.993,31.994,31.472,31.551,82386.16
2026-02-15 01:30:00+00:00,31.553,31.591,31.181,31.24,116926.25
2026-02-15 01:45:00+00:00,31.253,31.457,31.18,31.416,50620.56
2026-02-15 02:00:00+00:00,31.414,31.549,31.269,31.395,38742.91
2026-02-15 02:15:00+00:00,31.4,31.432,31.202,31.306,24797.85
2026-02-15 02:30:00+00:00,31.318,31.451,31.2,31.393,52958.09
2026-02-15 02:45:00+00:00,31.397,31.529,31.392,31.5,18044.93
2026-02-15 03:00:00+00:00,31.485,31.619,31.471,31.541,23714.29
2026-02-15 03:15:00+00:00,31.542,31.625,31.415,31.459,28712.34
2026-02-15 03:30:00+00:00,31.45,31.528,31.145,31.163,68553.93
2026-02-15 03:45:00+00:00,31.165,31.473,31.158,31.424,72807.47
2026-02-15 04:00:00+00:00,31.424,31.643,31.411,31.632,166266.74
2026-02-15 04:15:00+00:00,31.643,31.693,31.449,31.53,70376.79
